city,date,no2,no2_e4,pm25,temp_c,wind_ms,precip_mm,n_days,no2_obs,pm25_obs
Rawalpindi,2023-12-10,0.0001156690713186495,1.1566907131864947,43.14332225635976,11.805299052847301,1.3589739418043847,0.0007969162619961568,7,7,7
Rawalpindi,2023-12-17,8.198748880050524e-05,0.8198748880050524,61.81501719694863,10.885930897742687,1.3645812761151812,0.06903542085002468,7,7,7
Rawalpindi,2023-12-24,0.00012707169785531624,1.2707169785531625,41.88999706853508,11.96093632729779,1.6913263476674063,0.00435193572723252,7,7,7
Rawalpindi,2023-12-31,0.0001473648836624534,1.473648836624534,62.95872734309213,12.01645413451772,1.1193423519932297,0.0010454215461147174,7,7,7
Rawalpindi,2024-01-07,0.0001766960063516902,1.7669600635169018,56.39344826567653,9.893422899504312,0.8512762813543564,0.0009204659769628312,7,7,7
Rawalpindi,2024-01-14,0.00013869042137107954,1.3869042137107954,64.16906686951427,10.17697844055452,1.047579045402097,0.010170782430915435,7,7,7
Rawalpindi,2024-01-21,0.00012571239121578816,1.2571239121578817,73.9020806199468,10.2317184754046,0.7985162833837507,0.0012627632881022494,7,7,7
Rawalpindi,2024-01-28,0.00013911685124912468,1.3911685124912465,65.01866080773286,10.610061969713959,1.1123326610094035,0.42840658515979274,7,6,7
Rawalpindi,2024-02-04,6.638093242085222e-05,0.6638093242085222,35.4072326043176,10.132483617053952,1.2325557264001268,6.980092334275951,7,4,7
Rawalpindi,2024-02-11,7.662541067081782e-05,0.7662541067081783,29.966262511809727,9.840492969457744,1.6400284698087277,0.022857247264921696,7,7,7
Rawalpindi,2024-02-18,0.00011028960876472277,1.1028960876472276,33.10179488870144,13.19804879240696,1.4885678619112994,1.415615447512319,7,6,7
Rawalpindi,2024-02-25,7.414349285220247e-05,0.7414349285220246,5.142703094623002,10.662105271599021,1.8237443670220415,5.1788479675602845,7,6,7
Rawalpindi,2024-03-03,5.674577026633205e-05,0.5674577026633205,23.446421311337755,12.304948895926893,2.381681616070776,10.232481011604035,7,3,7
Rawalpindi,2024-03-10,7.080774834517996e-05,0.7080774834517994,27.83803337720275,12.73726618780814,1.4103857905999906,0.05449089475809204,7,6,7
Rawalpindi,2024-03-17,6.027751775574733e-05,0.6027751775574733,26.54779278843029,15.342400303150734,1.389680859687981,3.297109194577613,7,5,7
Rawalpindi,2024-03-24,7.016175074958624e-05,0.7016175074958625,24.03063033449903,18.40481355178008,1.5886100758351624,1.4387134085072137,7,5,7
Rawalpindi,2024-03-31,4.022708129191903e-05,0.40227081291919026,23.686459017469446,19.215299592674665,1.6981303128904706,4.975091658133115,7,4,7
Rawalpindi,2024-04-07,4.976602609424636e-05,0.49766026094246363,18.857367739884136,19.39476720572322,1.7753789527010164,0.27679188723039433,7,6,7
Rawalpindi,2024-04-14,3.847415230238947e-05,0.3847415230238947,23.070750739189823,21.14928751071589,1.6324629977488734,4.977474117992213,7,5,7
Rawalpindi,2024-04-21,4.436801657073406e-05,0.44368016570734065,24.03739668455098,19.83647567471885,1.812595686175219,9.977741275697394,7,5,7
Rawalpindi,2024-04-28,5.998468566855242e-05,0.5998468566855242,21.411399890120343,21.1743883017614,1.4814418677954146,3.026185840653177,7,4,7
Rawalpindi,2024-05-05,4.2515570982162344e-05,0.42515570982162343,23.430898098903725,20.71557813923202,1.8746648237311312,2.1411134571758033,7,6,7
Rawalpindi,2024-05-12,4.359405705463341e-05,0.43594057054633406,24.307207018423203,25.738755570623102,1.3055145348869353,1.3434458350971712,7,7,7
Rawalpindi,2024-05-19,5.9961935152304095e-05,0.5996193515230409,19.735967869175877,27.720276823955448,1.4960986822695699,0.18200192147091612,7,7,7
Rawalpindi,2024-05-26,6.681283935442498e-05,0.6681283935442498,16.65778207488213,30.85144777495293,1.656660632370162,0.1151938222385882,7,7,7
Rawalpindi,2024-06-02,6.721744281162987e-05,0.6721744281162987,15.298878644657355,32.146323352399534,1.9936300776706788,0.011151526738310583,7,7,7
Rawalpindi,2024-06-09,6.450099961873215e-05,0.6450099961873215,22.93249047614081,29.952625205506454,1.5850343494232928,0.5781803790146064,7,6,7
Rawalpindi,2024-06-16,8.527569080098464e-05,0.8527569080098464,17.311889395677532,32.82255238576551,1.0237724262962344,0.20353525792542732,7,7,7
Rawalpindi,2024-06-23,6.1529088558281e-05,0.61529088558281,26.85676637410904,32.197631597872885,0.9171571320635179,0.7352502546560972,7,7,7
