city,date,no2
Islamabad,2022-03-23,7.083749015066294E-5
Faisalabad,2022-03-23,6.237976017323879E-5
Rawalpindi,2022-03-23,6.0975513186368026E-5
Multan,2022-03-23,5.8564432870390815E-5
Peshawar,2022-03-23,6.086841301999566E-5
Gujranwala,2022-03-23,7.137085028669112E-5
Quetta,2022-03-23,2.637439995195277E-5
Sialkot,2022-03-23,4.615182454748449E-5
Hyderabad,2022-03-23,2.545910799465389E-5
Bahawalpur,2022-03-23,4.1292041847745806E-5
Sargodha,2022-03-23,5.5983894879995575E-5
Sukkur,2022-03-23,4.25315017329303E-5
Larkana,2022-03-23,3.678986406314706E-5
Lahore,2022-03-24,7.257360094386896E-5
Karachi,2022-03-24,7.055324486157745E-5
Islamabad,2022-03-24,7.300850357283869E-5
Faisalabad,2022-03-24,9.241178067661746E-5
Rawalpindi,2022-03-24,8.224812464456724E-5
Multan,2022-03-24,5.353712297496408E-5
Peshawar,2022-03-24,6.644945280559086E-5
Gujranwala,2022-03-24,5.2590437646320926E-5
Quetta,2022-03-24,2.581328640295537E-5
Sialkot,2022-03-24,4.3159230590101644E-5
Hyderabad,2022-03-24,3.509851625147763E-5
Bahawalpur,2022-03-24,4.408820524560784E-5
Sargodha,2022-03-24,5.7468495378872694E-5
Sukkur,2022-03-24,3.726601846714184E-5
Larkana,2022-03-24,3.50119590656021E-5
Lahore,2022-03-25,1.51328998327298E-4
Karachi,2022-03-25,1.1152921269902206E-4
Islamabad,2022-03-25,6.396670845433527E-5
Faisalabad,2022-03-25,7.809410194573237E-5
Rawalpindi,2022-03-25,6.768965147126898E-5
Multan,2022-03-25,6.930712648813554E-5
Peshawar,2022-03-25,4.323945741894007E-5
Gujranwala,2022-03-25,5.0151326769198744E-5
Quetta,2022-03-25,2.505501330495441E-5
Sialkot,2022-03-25,4.473166805861248E-5
Hyderabad,2022-03-25,5.043079472245255E-5
Bahawalpur,2022-03-25,5.0894708184573535E-5
Sargodha,2022-03-25,4.551492111371252E-5
Sukkur,2022-03-25,4.343492361666908E-5
Larkana,2022-03-25,3.948997116861399E-5
Lahore,2022-03-26,9.127530187691727E-5
Karachi,2022-03-26,9.470606992907158E-5
Islamabad,2022-03-26,6.221354063099233E-5
Faisalabad,2022-03-26,5.155622404370167E-5
Rawalpindi,2022-03-26,6.686188577499972E-5
Multan,2022-03-26,4.937902246211948E-5
Peshawar,2022-03-26,4.5908546060532574E-5
Gujranwala,2022-03-26,3.888761488890012E-5
Quetta,2022-03-26,1.879201160418677E-5
Sialkot,2022-03-26,3.7609060313639634E-5
Hyderabad,2022-03-26,5.467543354489217E-5
Bahawalpur,2022-03-26,4.0421798737229255E-5
Sargodha,2022-03-26,3.759432663169867E-5
Sukkur,2022-03-26,3.700923445475838E-5
Larkana,2022-03-26,3.26233839742439E-5
Lahore,2022-03-27,1.1345993964894004E-4
Karachi,2022-03-27,5.522433997536409E-5
Islamabad,2022-03-27,8.5031974828248E-5
Faisalabad,2022-03-27,4.283815710046574E-5
Rawalpindi,2022-03-27,6.886972686449724E-5
Multan,2022-03-27,3.614362276216909E-5
Peshawar,2022-03-27,4.816086069515167E-5
Gujranwala,2022-03-27,5.93269527714308E-5
Quetta,2022-03-27,1.4431693596302979E-5
Sialkot,2022-03-27,2.7373828039176367E-5
Hyderabad,2022-03-27,2.7194980526661124E-5
Bahawalpur,2022-03-27,2.8693516639985677E-5
Sargodha,2022-03-27,3.873009182843781E-5
Sukkur,2022-03-27,3.655267833464202E-5
Larkana,2022-03-27,3.408088428330152E-5
Lahore,2022-03-28,5.7750485482247395E-5
Karachi,2022-03-28,5.784198190874855E-5
Islamabad,2022-03-28,1.0592850116315273E-4
Faisalabad,2022-03-28,6.185755849813667E-5
Rawalpindi,2022-03-28,9.135258807220984E-5
Multan,2022-03-28,4.664201605641236E-5
Peshawar,2022-03-28,6.211442716344385E-5
Gujranwala,2022-03-28,2.5876949856815026E-5
Quetta,2022-03-28,2.2138512565486315E-5
Sialkot,2022-03-28,2.3712854494710554E-5
Hyderabad,2022-03-28,3.1000185136656746E-5
Bahawalpur,2022-03-28,3.235561175176711E-5
Sargodha,2022-03-28,4.1685562764526804E-5
Sukkur,2022-03-28,2.8542813755918727E-5
Larkana,2022-03-28,2.9921162830559712E-5
Lahore,2022-03-29,1.2699289146615204E-4
Karachi,2022-03-29,6.46120684221822E-5
Islamabad,2022-03-29,1.647140427093739E-4
Faisalabad,2022-03-29,1.0497074239759191E-4
Rawalpindi,2022-03-29,1.6204544179443525E-4
Multan,2022-03-29,5.549257704785914E-5
Peshawar,2022-03-29,5.6193734405870185E-5
Gujranwala,2022-03-29,6.095295093544849E-5
Quetta,2022-03-29,1.3339360245410998E-5
Sialkot,2022-03-29,3.23748987734353E-5
Hyderabad,2022-03-29,4.0019538539783525E-5
Bahawalpur,2022-03-29,4.263222833846644E-5
Sargodha,2022-03-29,4.36669798336532E-5
Sukkur,2022-03-29,3.628927605227086E-5
Larkana,2022-03-29,3.012556955755941E-5
Lahore,2022-03-30,1.7684856328090904E-4
Karachi,2022-03-30,1.6980544336208362E-4
Islamabad,2022-03-30,8.461096115080699E-5
Faisalabad,2022-03-30,9.692524812076632E-5
Rawalpindi,2022-03-30,9.873223520093498E-5
Multan,2022-03-30,3.7595349930351285E-5
Peshawar,2022-03-30,4.000108090614526E-5
Gujranwala,2022-03-30,6.193855631287482E-5
Quetta,2022-03-30,1.0122716350311232E-5
Sialkot,2022-03-30,3.632718525700285E-5
Hyderabad,2022-03-30,4.8454270526771476E-5
Bahawalpur,2022-03-30,3.433488211268868E-5
Sargodha,2022-03-30,8.094573063023558E-5
Sukkur,2022-03-30,2.8245274518198305E-5
Larkana,2022-03-30,2.6942231576252898E-5
Lahore,2022-03-31,9.937402526272976E-5
Karachi,2022-03-31,2.490887803185142E-4
Islamabad,2022-03-31,5.545546622373705E-5
Faisalabad,2022-03-31,6.401105554711099E-5
Rawalpindi,2022-03-31,6.298682670999676E-5
Multan,2022-03-31,4.317783161375955E-5
Peshawar,2022-03-31,3.714904823697355E-5
Gujranwala,2022-03-31,4.306142232190719E-5
Quetta,2022-03-31,2.0955506091502522E-5
Sialkot,2022-03-31,3.622607277527943E-5
Hyderabad,2022-03-31,5.3630431634498346E-5
Bahawalpur,2022-03-31,3.913073783040867E-5
Sargodha,2022-03-31,3.989156615262959E-5
Sukkur,2022-03-31,4.3103793297436805E-5
Larkana,2022-03-31,3.0214287756761323E-5
Lahore,2022-04-01,1.365212502555652E-4
Karachi,2022-04-01,9.947909568441108E-5
Islamabad,2022-04-01,5.327355546355609E-5
Faisalabad,2022-04-01,4.833506530593989E-5
Rawalpindi,2022-04-01,6.241021918484389E-5
Multan,2022-04-01,4.948635078573916E-5
Peshawar,2022-04-01,3.607564152268265E-5
Gujranwala,2022-04-01,4.377914439639895E-5
Quetta,2022-04-01,2.1776865784512635E-5
Sialkot,2022-04-01,3.519917587929579E-5
Hyderabad,2022-04-01,6.351864395463886E-5
Bahawalpur,2022-04-01,4.410641855836599E-5
Sargodha,2022-04-01,3.752266297517016E-5
Sukkur,2022-04-01,4.6147196721959534E-5
Larkana,2022-04-01,4.0971967055624786E-5
Lahore,2022-04-02,6.949051152878001E-5
Karachi,2022-04-02,1.0079351192953729E-4
Islamabad,2022-04-02,8.09968915454367E-5
Faisalabad,2022-04-02,5.4491197025231E-5
Rawalpindi,2022-04-02,7.138502175121875E-5
Multan,2022-04-02,5.921461476389153E-5
Peshawar,2022-04-02,5.5669215959828964E-5
Gujranwala,2022-04-02,5.448212026801442E-5
Quetta,2022-04-02,1.858306199848372E-5
Sialkot,2022-04-02,4.901897391737884E-5
Hyderabad,2022-04-02,5.282831279864765E-5
Bahawalpur,2022-04-02,5.1630572502077346E-5
Sargodha,2022-04-02,7.559082719751688E-5
Sukkur,2022-04-02,3.905558910638159E-5
Larkana,2022-04-02,3.764499441020857E-5
Lahore,2022-04-03,7.319494881432172E-5
Karachi,2022-04-03,5.757806574601913E-5
Islamabad,2022-04-03,6.980794411941465E-5
Faisalabad,2022-04-03,1.1694350469866262E-4
Rawalpindi,2022-04-03,8.851912864251912E-5
Multan,2022-04-03,6.465232456069325E-5
Peshawar,2022-04-03,3.71001070823589E-5
Gujranwala,2022-04-03,6.416479971863474E-5
Quetta,2022-04-03,2.423718691774973E-5
Sialkot,2022-04-03,4.100569759802678E-5
Hyderabad,2022-04-03,3.333341411533139E-5
Bahawalpur,2022-04-03,5.581635416239544E-5
Sargodha,2022-04-03,4.612765259347164E-5
Sukkur,2022-04-03,4.6057115732596246E-5
Larkana,2022-04-03,3.558075151738134E-5
Lahore,2022-04-04,1.8838147457219827E-4
Karachi,2022-04-04,6.656337490232166E-5
Islamabad,2022-04-04,7.108297839518385E-5
Faisalabad,2022-04-04,6.160751822548364E-5
Rawalpindi,2022-04-04,7.386677181083286E-5
Multan,2022-04-04,6.128888726192426E-5
Peshawar,2022-04-04,4.099546535271755E-5
Gujranwala,2022-04-04,5.413192049472131E-5
Quetta,2022-04-04,1.3391486940879431E-5
Sialkot,2022-04-04,4.426588141128464E-5
Hyderabad,2022-04-04,4.737451903913208E-5
Bahawalpur,2022-04-04,4.998730112932921E-5
Sargodha,2022-04-04,4.979289039787938E-5
Sukkur,2022-04-04,3.939201203187471E-5
Larkana,2022-04-04,3.7117966929198036E-5
Lahore,2022-04-05,2.291843857415684E-4
Karachi,2022-04-05,9.32748188004772E-5
Islamabad,2022-04-05,7.059899195308053E-5
Faisalabad,2022-04-05,6.717948747147906E-5
Rawalpindi,2022-04-05,7.771319314988784E-5
Multan,2022-04-05,5.239209608387234E-5
Peshawar,2022-04-05,3.4127026932722884E-5
Gujranwala,2022-04-05,5.809030058915545E-5
Quetta,2022-04-05,1.518327154861646E-5
Sialkot,2022-04-05,3.595944628760573E-5
Hyderabad,2022-04-05,4.493431485594854E-5
Bahawalpur,2022-04-05,4.485258466477949E-5
Sargodha,2022-04-05,5.119684258873548E-5
Sukkur,2022-04-05,3.4836168091895156E-5
Larkana,2022-04-05,3.6324458716496564E-5
Lahore,2022-04-06,1.538814246517311E-4
Karachi,2022-04-06,6.091566065160809E-5
Islamabad,2022-04-06,6.609876702270558E-5
Faisalabad,2022-04-06,5.560384016002169E-5
Rawalpindi,2022-04-06,7.20863795901581E-5
Multan,2022-04-06,5.799467205689504E-5
Peshawar,2022-04-06,4.177299084775725E-5
Gujranwala,2022-04-06,5.0264545742052425E-5
Quetta,2022-04-06,1.9713052942348346E-5
Sialkot,2022-04-06,3.886873085686104E-5
Hyderabad,2022-04-06,4.9260558633883644E-5
Bahawalpur,2022-04-06,4.981507915376783E-5
Sargodha,2022-04-06,4.140882026237382E-5
Sukkur,2022-04-06,2.9687889000843168E-5
Larkana,2022-04-06,3.2102890572958313E-5
Lahore,2022-04-07,1.7129786900999523E-4
Karachi,2022-04-07,6.675138064245381E-5
Islamabad,2022-04-07,6.143888828705129E-5
Faisalabad,2022-04-07,6.142159955987743E-5
Rawalpindi,2022-04-07,6.462513042697765E-5
Multan,2022-04-07,7.594588647281073E-5
Peshawar,2022-04-07,3.983673349909153E-5
Gujranwala,2022-04-07,5.0054651417563505E-5
Quetta,2022-04-07,1.895701601634706E-5
Sialkot,2022-04-07,4.044351011165277E-5
Hyderabad,2022-04-07,3.910282078082674E-5
Bahawalpur,2022-04-07,5.0859939319427614E-5
Sargodha,2022-04-07,3.613349569953206E-5
Sukkur,2022-04-07,3.5734886125494535E-5
Larkana,2022-04-07,3.5889542968172486E-5
Lahore,2022-04-08,1.7417279755020418E-4
Karachi,2022-04-08,4.9225612677588124E-5
Islamabad,2022-04-08,9.980659787718698E-5
Faisalabad,2022-04-08,6.856986704208797E-5
Rawalpindi,2022-04-08,8.426858603063388E-5
Multan,2022-04-08,6.0718140262898454E-5
Peshawar,2022-04-08,4.960108090378657E-5
Gujranwala,2022-04-08,7.283653778452625E-5
Quetta,2022-04-08,2.2014430022667218E-5
Sialkot,2022-04-08,5.022592773604492E-5
Hyderabad,2022-04-08,3.5295511408436256E-5
Bahawalpur,2022-04-08,5.3018857815976136E-5
Sargodha,2022-04-08,5.887936140493927E-5
Sukkur,2022-04-08,3.941572933662022E-5
Larkana,2022-04-08,3.6810988187176085E-5
Lahore,2022-04-09,7.291714160165317E-5
Karachi,2022-04-09,6.022287895136011E-5
Islamabad,2022-04-09,9.368788915386908E-5
Faisalabad,2022-04-09,6.279253587619875E-5
Rawalpindi,2022-04-09,9.077782101116144E-5
Multan,2022-04-09,5.459141330760831E-5
Peshawar,2022-04-09,4.117398305393168E-5
Gujranwala,2022-04-09,6.0194095462726625E-5
Quetta,2022-04-09,2.0130723746834686E-5
Sialkot,2022-04-09,5.307800018805712E-5
Hyderabad,2022-04-09,7.301528721820144E-5
Bahawalpur,2022-04-09,5.0374147062975224E-5
Sargodha,2022-04-09,6.65711923580701E-5
Sukkur,2022-04-09,4.029434919347287E-5
Larkana,2022-04-09,3.977367549869673E-5
Lahore,2022-04-10,1.4855980985504526E-4
Karachi,2022-04-10,4.458191249343084E-5
Islamabad,2022-04-10,5.574211094242425E-5
Faisalabad,2022-04-10,1.0343855329178821E-4
Rawalpindi,2022-04-10,6.0198205149245114E-5
Multan,2022-04-10,5.9845178421888836E-5
Peshawar,2022-04-10,3.4360476177581526E-5
Gujranwala,2022-04-10,4.7545309632823267E-5
Quetta,2022-04-10,2.3939653197031287E-5
Sialkot,2022-04-10,5.6497508657131265E-5
Hyderabad,2022-04-10,4.313489436782776E-5
Bahawalpur,2022-04-10,5.187607374814849E-5
Sargodha,2022-04-10,4.474013245559098E-5
Sukkur,2022-04-10,3.421830085176755E-5
Larkana,2022-04-10,3.83047634765675E-5
Lahore,2022-04-11,1.648414645955552E-4
Karachi,2022-04-11,4.466817980696423E-5
Islamabad,2022-04-11,8.017412391096154E-5
Faisalabad,2022-04-11,5.3901809931114693E-5
Rawalpindi,2022-04-11,8.64049988556344E-5
Multan,2022-04-11,4.266431473446653E-5
Peshawar,2022-04-11,3.395082496968136E-5
Gujranwala,2022-04-11,7.299793871311824E-5
Quetta,2022-04-11,2.0162893957921944E-5
Sialkot,2022-04-11,5.096367570270829E-5
Hyderabad,2022-04-11,7.182143099097695E-5
Bahawalpur,2022-04-11,2.803072078802475E-5
Sargodha,2022-04-11,4.938123859319322E-5
Sukkur,2022-04-11,2.714350380594927E-5
Larkana,2022-04-11,3.5884511702844225E-5
Lahore,2022-04-12,7.459934014655996E-5
Karachi,2022-04-12,4.3474750281621036E-5
Islamabad,2022-04-12,4.715018667434139E-5
Faisalabad,2022-04-12,5.855742900109494E-5
Rawalpindi,2022-04-12,4.67888241945419E-5
Multan,2022-04-12,5.472009912067749E-5
Peshawar,2022-04-12,
Gujranwala,2022-04-12,7.27399313311569E-5
Quetta,2022-04-12,2.059781794890992E-5
Sialkot,2022-04-12,4.827172779564932E-5
Hyderabad,2022-04-12,5.9545770050224005E-5
Bahawalpur,2022-04-12,3.236365423845913E-5
Sargodha,2022-04-12,3.889737307960631E-5
Sukkur,2022-04-12,3.342615265536228E-5
Larkana,2022-04-12,3.568811469210382E-5
Lahore,2022-04-13,1.247176808287036E-4
Karachi,2022-04-13,5.493668316457867E-5
Islamabad,2022-04-13,1.0269652089991074E-4
Faisalabad,2022-04-13,5.971822840495883E-5
Rawalpindi,2022-04-13,9.875720757761596E-5
Multan,2022-04-13,5.917614527339157E-5
Peshawar,2022-04-13,3.7851632773416714E-5
Gujranwala,2022-04-13,7.44498345945807E-5
Quetta,2022-04-13,2.3408764017905904E-5
Sialkot,2022-04-13,5.640173586904543E-5
Hyderabad,2022-04-13,4.3522141032344455E-5
Bahawalpur,2022-04-13,4.371226861845551E-5
Sargodha,2022-04-13,4.288552578683754E-5
Sukkur,2022-04-13,3.929905589288882E-5
Larkana,2022-04-13,3.968737987717511E-5
Lahore,2022-04-14,1.154638223390308E-4
Karachi,2022-04-14,6.313199994650607E-5
Islamabad,2022-04-14,9.096315704896624E-5
Faisalabad,2022-04-14,1.0129796218776705E-4
Rawalpindi,2022-04-14,1.1574920111904102E-4
Multan,2022-04-14,7.303495559438466E-5
Peshawar,2022-04-14,3.505889930212102E-5
Gujranwala,2022-04-14,6.544726785862468E-5
Quetta,2022-04-14,2.0408126485320405E-5
Sialkot,2022-04-14,4.741428694304735E-5
Hyderabad,2022-04-14,5.9521781156276384E-5
Bahawalpur,2022-04-14,5.021415481827115E-5
Sargodha,2022-04-14,4.970314863040605E-5
Sukkur,2022-04-14,3.0289059954804675E-5
Larkana,2022-04-14,2.541928531358857E-5
Lahore,2022-04-15,8.257989785005019E-5
Karachi,2022-04-15,3.457423442672716E-5
Islamabad,2022-04-15,9.326175819723868E-5
Faisalabad,2022-04-15,7.441424641752951E-5
Rawalpindi,2022-04-15,9.942825973439939E-5
Multan,2022-04-15,6.378759097836906E-5
Peshawar,2022-04-15,4.355657603714818E-5
Gujranwala,2022-04-15,5.776874997227138E-5
Quetta,2022-04-15,1.2311241014913998E-5
Sialkot,2022-04-15,4.032391334658908E-5
Hyderabad,2022-04-15,3.7069077102597914E-5
Bahawalpur,2022-04-15,4.765073111851118E-5
Sargodha,2022-04-15,4.558561319904908E-5
Sukkur,2022-04-15,3.510570693444414E-5
Larkana,2022-04-15,2.7811789940327253E-5
Lahore,2022-04-16,9.040997671662953E-5
Karachi,2022-04-16,3.283869283582614E-5
Islamabad,2022-04-16,9.879560501746254E-5
Faisalabad,2022-04-16,8.526033923213001E-5
Rawalpindi,2022-04-16,9.935425469543991E-5
Multan,2022-04-16,5.10792771124297E-5
Peshawar,2022-04-16,4.144223977571653E-5
Gujranwala,2022-04-16,5.7277437936693685E-5
Quetta,2022-04-16,1.175212932612626E-5
Sialkot,2022-04-16,3.9482988217229834E-5
Hyderabad,2022-04-16,3.512862346018227E-5
Bahawalpur,2022-04-16,3.542976962067144E-5
Sargodha,2022-04-16,5.330529347166197E-5
Sukkur,2022-04-16,2.635545082612548E-5
Larkana,2022-04-16,2.470319983144911E-5
Lahore,2022-04-17,7.382837962309962E-5
Karachi,2022-04-17,2.1930694724064556E-5
Islamabad,2022-04-17,5.135039647281398E-5
Faisalabad,2022-04-17,7.014882881200634E-5
Rawalpindi,2022-04-17,5.589655029591277E-5
Multan,2022-04-17,5.12536222036342E-5
Peshawar,2022-04-17,5.432787645208774E-5
Gujranwala,2022-04-17,4.935662059889487E-5
Quetta,2022-04-17,1.497428746277823E-5
Sialkot,2022-04-17,3.6553630227288854E-5
Hyderabad,2022-04-17,4.7923350563754405E-5
Bahawalpur,2022-04-17,4.2488933061330175E-5
Sargodha,2022-04-17,4.649753715124732E-5
Sukkur,2022-04-17,3.483674483904867E-5
Larkana,2022-04-17,2.890799306669203E-5
Lahore,2022-04-18,1.0885681317571804E-4
Karachi,2022-04-18,3.446855906930281E-5
Islamabad,2022-04-18,7.424567564440667E-5
Faisalabad,2022-04-18,7.131701618942499E-5
Rawalpindi,2022-04-18,1.0181437535597038E-4
Multan,2022-04-18,4.698737932493313E-5
Peshawar,2022-04-18,3.537192086613044E-5
Gujranwala,2022-04-18,6.93782105426226E-5
Quetta,2022-04-18,1.1753068030976686E-5
Sialkot,2022-04-18,3.964156399856479E-5
Hyderabad,2022-04-18,6.419291689984106E-5
Bahawalpur,2022-04-18,4.3040504724730036E-5
Sargodha,2022-04-18,5.866367948374073E-5
Sukkur,2022-04-18,3.6196408959966054E-5
Larkana,2022-04-18,3.372335120957673E-5
Lahore,2022-04-19,1.2008760543964039E-4
Karachi,2022-04-19,3.731391555150171E-5
Islamabad,2022-04-19,7.672877253204005E-5
Faisalabad,2022-04-19,7.774923002895952E-5
Rawalpindi,2022-04-19,8.451379647772307E-5
Multan,2022-04-19,4.2841018871717244E-5
Peshawar,2022-04-19,
Gujranwala,2022-04-19,6.308680567449969E-5
Quetta,2022-04-19,1.4276554609825435E-5
Sialkot,2022-04-19,4.9104422566325534E-5
Hyderabad,2022-04-19,3.4830168107432926E-5
Bahawalpur,2022-04-19,5.473365170311152E-5
Sargodha,2022-04-19,4.1580757426622275E-5
Sukkur,2022-04-19,2.668161105739397E-5
Larkana,2022-04-19,2.963136209997916E-5
Lahore,2022-04-20,1.4821380775278473E-4
Karachi,2022-04-20,4.33562630235662E-5
Islamabad,2022-04-20,6.741322852215296E-5
Faisalabad,2022-04-20,5.440390287901558E-5
Rawalpindi,2022-04-20,7.22554955532831E-5
Multan,2022-04-20,4.2220455008945925E-5
Peshawar,2022-04-20,8.529656148119193E-6
Gujranwala,2022-04-20,5.9992364070956993E-5
Quetta,2022-04-20,1.8083457058565487E-5
Sialkot,2022-04-20,3.705139120202135E-5
Hyderabad,2022-04-20,2.712941305825974E-5
Bahawalpur,2022-04-20,4.7100582038865075E-5
Sargodha,2022-04-20,3.8939797006530124E-5
Sukkur,2022-04-20,2.715105958228832E-5
Larkana,2022-04-20,3.143348583977461E-5
Lahore,2022-04-21,8.20539873035596E-5
Karachi,2022-04-21,5.6266360072754964E-5
Islamabad,2022-04-21,3.9829339116976024E-5
Faisalabad,2022-04-21,6.229260032296535E-5
Rawalpindi,2022-04-21,4.6543899550503976E-5
Multan,2022-04-21,5.195944166892994E-5
Peshawar,2022-04-21,2.8381016390197676E-5
Gujranwala,2022-04-21,4.1362102778498746E-5
Quetta,2022-04-21,1.2516751742681303E-5
Sialkot,2022-04-21,3.645364790558872E-5
Hyderabad,2022-04-21,3.0487332360674763E-5
Bahawalpur,2022-04-21,4.176258165760881E-5
Sargodha,2022-04-21,4.187701183513582E-5
Sukkur,2022-04-21,4.0158948571250476E-5
Larkana,2022-04-21,5.421828289432767E-5
Lahore,2022-04-22,8.066502058040002E-5
Karachi,2022-04-22,3.2878465890887066E-5
Islamabad,2022-04-22,6.732151417906046E-5
Faisalabad,2022-04-22,4.163762692541193E-5
Rawalpindi,2022-04-22,8.138354845994948E-5
Multan,2022-04-22,4.0536459189835494E-5
Peshawar,2022-04-22,1.4063087640370754E-5
Gujranwala,2022-04-22,4.035671378232096E-5
Quetta,2022-04-22,1.3162347556660303E-5
Sialkot,2022-04-22,2.9656508925096806E-5
Hyderabad,2022-04-22,3.577159826719332E-5
Bahawalpur,2022-04-22,3.9778541658168E-5
Sargodha,2022-04-22,3.5533789996452376E-5
Sukkur,2022-04-22,3.7671051168747495E-5
Larkana,2022-04-22,4.771218602058422E-5
Lahore,2022-04-23,1.4325332266897412E-4
Karachi,2022-04-23,4.822964782619162E-5
Islamabad,2022-04-23,7.205451449393282E-5
Faisalabad,2022-04-23,5.8851335344068E-5
Rawalpindi,2022-04-23,8.199297829820584E-5
Multan,2022-04-23,5.629774793575844E-5
Peshawar,2022-04-23,3.0991894783069465E-5
Gujranwala,2022-04-23,4.968568474696116E-5
Quetta,2022-04-23,1.586790605202064E-5
Sialkot,2022-04-23,3.9554445032601056E-5
Hyderabad,2022-04-23,4.663806204174988E-5
Bahawalpur,2022-04-23,5.540182495057174E-5
Sargodha,2022-04-23,4.626658032861014E-5
Sukkur,2022-04-23,4.39951312232159E-5
Larkana,2022-04-23,5.327626546299051E-5
Lahore,2022-04-24,1.1173296817625781E-4
Karachi,2022-04-24,3.5938997694291556E-5
Islamabad,2022-04-24,3.897436706116058E-5
Faisalabad,2022-04-24,5.89366022726383E-5
Rawalpindi,2022-04-24,4.993188790009291E-5
Multan,2022-04-24,6.179233419115738E-5
Peshawar,2022-04-24,2.160733126681078E-5
Gujranwala,2022-04-24,5.136246527237953E-5
Quetta,2022-04-24,1.1537844516512108E-5
Sialkot,2022-04-24,3.994938800708835E-5
Hyderabad,2022-04-24,4.650467692296583E-5
Bahawalpur,2022-04-24,4.948889265152232E-5
Sargodha,2022-04-24,4.2437927985804716E-5
Sukkur,2022-04-24,3.5157332073530446E-5
Larkana,2022-04-24,6.167440233170486E-5
Lahore,2022-04-25,1.8226624685954864E-4
Karachi,2022-04-25,4.747336085606084E-5
Islamabad,2022-04-25,8.21215636640972E-5
Faisalabad,2022-04-25,8.918417200642521E-5
Rawalpindi,2022-04-25,9.220387855008529E-5
Multan,2022-04-25,5.284758807252213E-5
Peshawar,2022-04-25,4.0520591350938E-5
Gujranwala,2022-04-25,5.831522254702179E-5
Quetta,2022-04-25,1.633123536979371E-5
Sialkot,2022-04-25,4.8243262660656224E-5
Hyderabad,2022-04-25,3.316896003277453E-5
Bahawalpur,2022-04-25,4.7060783283617465E-5
Sargodha,2022-04-25,4.8735485084038604E-5
Sukkur,2022-04-25,3.491809901865166E-5
Larkana,2022-04-25,3.632509005627234E-5
Lahore,2022-04-26,1.0589650008289719E-4
Karachi,2022-04-26,3.677964180489124E-5
Islamabad,2022-04-26,7.413627994794003E-5
Faisalabad,2022-04-26,8.232704763717446E-5
Rawalpindi,2022-04-26,8.884278350499804E-5
Multan,2022-04-26,5.1773589085387465E-5
Peshawar,2022-04-26,3.700240533772321E-5
Gujranwala,2022-04-26,5.623012044863661E-5
Quetta,2022-04-26,2.1947387707560455E-5
Sialkot,2022-04-26,4.204587821565834E-5
Hyderabad,2022-04-26,4.4282098704787596E-5
Bahawalpur,2022-04-26,3.753753682737159E-5
Sargodha,2022-04-26,4.147452918391705E-5
Sukkur,2022-04-26,2.857032401452127E-5
Larkana,2022-04-26,3.107214163235592E-5
Lahore,2022-04-27,1.410561630080995E-4
Karachi,2022-04-27,4.604600955046582E-5
Islamabad,2022-04-27,5.341473715790496E-5
Faisalabad,2022-04-27,5.765533836677591E-5
Rawalpindi,2022-04-27,6.35187128390515E-5
Multan,2022-04-27,4.479291966204611E-5
Peshawar,2022-04-27,3.473621569411321E-5
Gujranwala,2022-04-27,6.485969049330893E-5
Quetta,2022-04-27,1.56579068540493E-5
Sialkot,2022-04-27,4.70245631550272E-5
Hyderabad,2022-04-27,5.594103294685919E-5
Bahawalpur,2022-04-27,3.754312415132866E-5
Sargodha,2022-04-27,4.171647127600482E-5
Sukkur,2022-04-27,2.7697717079382756E-5
Larkana,2022-04-27,3.6055490496338864E-5
Lahore,2022-04-28,1.0143912447314776E-4
Karachi,2022-04-28,3.649344519151447E-5
Islamabad,2022-04-28,9.79575301508593E-5
Faisalabad,2022-04-28,4.578239979786143E-5
Rawalpindi,2022-04-28,7.563776448760222E-5
Multan,2022-04-28,4.195859046282605E-5
Peshawar,2022-04-28,
Gujranwala,2022-04-28,9.023818683825906E-5
Quetta,2022-04-28,1.871202063786167E-5
Sialkot,2022-04-28,5.2933159001264225E-5
Hyderabad,2022-04-28,4.900856597350156E-5
Bahawalpur,2022-04-28,3.978833248904059E-5
Sargodha,2022-04-28,4.3823670999524766E-5
Sukkur,2022-04-28,3.127818208610994E-5
Larkana,2022-04-28,3.365819218297376E-5
Lahore,2022-04-29,1.1497113696971363E-4
Karachi,2022-04-29,3.230802608677488E-5
Islamabad,2022-04-29,6.234525616643259E-5
Faisalabad,2022-04-29,6.866721707299945E-5
Rawalpindi,2022-04-29,7.470466827915153E-5
Multan,2022-04-29,5.587478074098081E-5
Peshawar,2022-04-29,2.999105880387115E-5
Gujranwala,2022-04-29,6.426395036281303E-5
Quetta,2022-04-29,1.692604024359532E-5
Sialkot,2022-04-29,4.526119799486609E-5
Hyderabad,2022-04-29,3.47354706712883E-5
Bahawalpur,2022-04-29,4.888766845430217E-5
Sargodha,2022-04-29,5.1237228090608884E-5
Sukkur,2022-04-29,3.812772213114517E-5
Larkana,2022-04-29,3.8475946046700675E-5
Lahore,2022-04-30,1.1064955911167469E-4
Karachi,2022-04-30,4.658270157666129E-5
Islamabad,2022-04-30,8.221556200795765E-5
Faisalabad,2022-04-30,9.430900474703616E-5
Rawalpindi,2022-04-30,8.046680436278124E-5
Multan,2022-04-30,5.424928178405506E-5
Peshawar,2022-04-30,3.7716121456903585E-5
