city,date,pm25
Lahore,2025-01-01,177.2198088639583
Karachi,2025-01-01,44.64737154345008
Islamabad,2025-01-01,63.04162938102466
Faisalabad,2025-01-01,224.36664765406863
Rawalpindi,2025-01-01,65.20592233481264
Multan,2025-01-01,240.5963426256354
Peshawar,2025-01-01,45.29308221072152
Gujranwala,2025-01-01,129.49969049180294
Quetta,2025-01-01,30.32264413506929
Sialkot,2025-01-01,137.25179891343538
Hyderabad,2025-01-01,51.041783548842375
Bahawalpur,2025-01-01,140.59076427648384
Sargodha,2025-01-01,131.72082076545504
Sukkur,2025-01-01,76.28684195263314
Larkana,2025-01-01,91.50118777244992
Lahore,2025-01-02,182.14160005129057
Karachi,2025-01-02,46.87726179880131
Islamabad,2025-01-02,49.502829984548846
Faisalabad,2025-01-02,227.35386059261705
Rawalpindi,2025-01-02,50.47466817991679
Multan,2025-01-02,206.67701671459227
Peshawar,2025-01-02,36.645238613945224
Gujranwala,2025-01-02,129.03045474203006
Quetta,2025-01-02,41.198668078589535
Sialkot,2025-01-02,140.1393347403999
Hyderabad,2025-01-02,52.50043244586777
Bahawalpur,2025-01-02,161.01132164128424
Sargodha,2025-01-02,139.9090237320209
Sukkur,2025-01-02,81.39202377170997
Larkana,2025-01-02,90.76308930936705
Lahore,2025-01-03,210.84207313013655
Karachi,2025-01-03,48.119871642882124
Islamabad,2025-01-03,59.90000559740567
Faisalabad,2025-01-03,242.69523635211954
Rawalpindi,2025-01-03,62.852803835505426
Multan,2025-01-03,141.79455952787794
Peshawar,2025-01-03,44.71956068415514
Gujranwala,2025-01-03,150.2269028556522
Quetta,2025-01-03,36.44799135301959
Sialkot,2025-01-03,145.8134568211444
Hyderabad,2025-01-03,64.58018228686173
Bahawalpur,2025-01-03,141.88968678434227
Sargodha,2025-01-03,171.77242387073125
Sukkur,2025-01-03,91.45803309178746
Larkana,2025-01-03,100.09024029161347
Lahore,2025-01-04,159.5457257362563
Karachi,2025-01-04,28.831970759586497
Islamabad,2025-01-04,44.782593021611305
Faisalabad,2025-01-04,185.15011554689832
Rawalpindi,2025-01-04,48.171100393348844
Multan,2025-01-04,158.66499169820733
Peshawar,2025-01-04,49.48709058834784
Gujranwala,2025-01-04,129.5303561569792
Quetta,2025-01-04,8.93289332159658
Sialkot,2025-01-04,133.17555263093524
Hyderabad,2025-01-04,48.4303244643919
Bahawalpur,2025-01-04,158.00965098495902
Sargodha,2025-01-04,181.22968913983516
Sukkur,2025-01-04,75.35243961541737
Larkana,2025-01-04,73.46705539540473
Lahore,2025-01-05,139.24525317023887
Karachi,2025-01-05,30.956013880461676
Islamabad,2025-01-05,50.043319441335605
Faisalabad,2025-01-05,196.40663085650746
Rawalpindi,2025-01-05,51.97713681308464
Multan,2025-01-05,81.32058699970403
Peshawar,2025-01-05,52.2098417092091
Gujranwala,2025-01-05,101.23353832894914
Quetta,2025-01-05,9.12040907165051
Sialkot,2025-01-05,86.2150062806526
Hyderabad,2025-01-05,33.701131383741874
Bahawalpur,2025-01-05,114.71390275027753
Sargodha,2025-01-05,155.13470051216137
Sukkur,2025-01-05,28.057732664273125
Larkana,2025-01-05,34.47693984330706
Lahore,2025-01-06,114.59076371170535
Karachi,2025-01-06,23.5213748393056
Islamabad,2025-01-06,49.73090700885117
Faisalabad,2025-01-06,122.47463269195927
Rawalpindi,2025-01-06,50.3991826423949
Multan,2025-01-06,85.90549333371915
Peshawar,2025-01-06,30.724026904109063
Gujranwala,2025-01-06,94.0422234076204
Quetta,2025-01-06,10.470061293051067
Sialkot,2025-01-06,97.4217259862703
Hyderabad,2025-01-06,21.3346279609919
Bahawalpur,2025-01-06,90.92412226275937
Sargodha,2025-01-06,101.67573580418352
Sukkur,2025-01-06,39.824436185354315
Larkana,2025-01-06,42.1428853893468
Lahore,2025-01-07,70.67297083733882
Karachi,2025-01-07,22.557326169352187
Islamabad,2025-01-07,45.9782221332339
Faisalabad,2025-01-07,73.87953414851066
Rawalpindi,2025-01-07,47.15912293353514
Multan,2025-01-07,102.90912317617311
Peshawar,2025-01-07,31.638735183599685
Gujranwala,2025-01-07,63.627582785161586
Quetta,2025-01-07,9.86546243931069
Sialkot,2025-01-07,79.91841373928457
Hyderabad,2025-01-07,30.802135310810375
Bahawalpur,2025-01-07,98.9534359272403
Sargodha,2025-01-07,54.86605632878546
Sukkur,2025-01-07,73.63887172409926
Larkana,2025-01-07,67.30724562407677
Lahore,2025-01-08,94.1498401672052
Karachi,2025-01-08,30.23064982958619
Islamabad,2025-01-08,47.72996235222769
Faisalabad,2025-01-08,126.74262432728239
Rawalpindi,2025-01-08,48.41407742306831
Multan,2025-01-08,145.3713811251302
Peshawar,2025-01-08,28.181783876905325
Gujranwala,2025-01-08,80.74995852656804
Quetta,2025-01-08,10.29755514575323
Sialkot,2025-01-08,120.58441988486756
Hyderabad,2025-01-08,38.51068002415587
Bahawalpur,2025-01-08,88.67518093532735
Sargodha,2025-01-08,76.59672520945708
Sukkur,2025-01-08,75.86383985910362
Larkana,2025-01-08,77.41238806758716
Lahore,2025-01-09,188.7002041650361
Karachi,2025-01-09,32.4901808448694
Islamabad,2025-01-09,51.40423627192405
Faisalabad,2025-01-09,204.26302481924864
Rawalpindi,2025-01-09,52.69484489465909
Multan,2025-01-09,149.28555426619246
Peshawar,2025-01-09,34.4081183656364
Gujranwala,2025-01-09,148.09591463112474
Quetta,2025-01-09,10.792363110469742
Sialkot,2025-01-09,161.61693560633492
Hyderabad,2025-01-09,36.68831398309061
Bahawalpur,2025-01-09,71.31036721038588
Sargodha,2025-01-09,134.68025755605012
Sukkur,2025-01-09,54.70596407733471
Larkana,2025-01-09,71.07928849377207
Lahore,2025-01-10,225.93531443079002
Karachi,2025-01-10,36.18385989125382
Islamabad,2025-01-10,62.3873593007718
Faisalabad,2025-01-10,206.7978969604995
Rawalpindi,2025-01-10,63.45939891592697
Multan,2025-01-10,125.91861670342962
Peshawar,2025-01-10,34.29496426473241
Gujranwala,2025-01-10,182.03863589860705
Quetta,2025-01-10,16.12227237536711
Sialkot,2025-01-10,179.50347367018247
Hyderabad,2025-01-10,39.839652978792365
Bahawalpur,2025-01-10,81.6384103535769
Sargodha,2025-01-10,184.43532613405412
Sukkur,2025-01-10,49.82468480667714
Larkana,2025-01-10,50.08865857045619
Lahore,2025-01-11,166.37571964383048
Karachi,2025-01-11,38.18270217952164
Islamabad,2025-01-11,90.0273430281035
Faisalabad,2025-01-11,171.70536527653616
Rawalpindi,2025-01-11,92.87929723175411
Multan,2025-01-11,151.3117674365341
Peshawar,2025-01-11,42.25456758932821
Gujranwala,2025-01-11,164.89145937355164
Quetta,2025-01-11,15.691412429944274
Sialkot,2025-01-11,171.34610401529977
Hyderabad,2025-01-11,39.82629886181477
Bahawalpur,2025-01-11,105.20287468976741
Sargodha,2025-01-11,190.5343480483423
Sukkur,2025-01-11,56.10532362003097
Larkana,2025-01-11,79.5681265869833
Lahore,2025-01-12,139.9705014685027
Karachi,2025-01-12,37.78318680147664
Islamabad,2025-01-12,87.82586428329766
Faisalabad,2025-01-12,175.81789863313065
Rawalpindi,2025-01-12,89.95767892312732
Multan,2025-01-12,168.8413949558924
Peshawar,2025-01-12,60.522924301883066
Gujranwala,2025-01-12,114.02605774373626
Quetta,2025-01-12,18.34539637443335
Sialkot,2025-01-12,132.13155743975358
Hyderabad,2025-01-12,48.427406068559144
Bahawalpur,2025-01-12,132.42149105106563
Sargodha,2025-01-12,168.49018192810672
Sukkur,2025-01-12,86.59104869909555
Larkana,2025-01-12,106.52936617242872
Lahore,2025-01-13,139.3671345697987
Karachi,2025-01-13,41.77479340228274
Islamabad,2025-01-13,68.30733643997874
Faisalabad,2025-01-13,194.8270391512079
Rawalpindi,2025-01-13,70.58862220047489
Multan,2025-01-13,181.1062994081842
Peshawar,2025-01-13,50.15608498156372
Gujranwala,2025-01-13,114.86714794026066
Quetta,2025-01-13,24.738987134704644
Sialkot,2025-01-13,129.97802744432224
Hyderabad,2025-01-13,49.679897529131274
Bahawalpur,2025-01-13,143.3554442074392
Sargodha,2025-01-13,129.1841874195368
Sukkur,2025-01-13,89.8999669437114
Larkana,2025-01-13,117.37825390555537
Lahore,2025-01-14,184.61157753499253
Karachi,2025-01-14,47.941806575917234
Islamabad,2025-01-14,79.52919245241573
Faisalabad,2025-01-14,200.71157098737578
Rawalpindi,2025-01-14,81.77738180370207
Multan,2025-01-14,174.78063159003207
Peshawar,2025-01-14,46.73325650165576
Gujranwala,2025-01-14,133.8881150025412
Quetta,2025-01-14,24.863402800214125
Sialkot,2025-01-14,154.83907159391373
Hyderabad,2025-01-14,52.68986589132357
Bahawalpur,2025-01-14,123.89305683651921
Sargodha,2025-01-14,144.47405226195008
Sukkur,2025-01-14,93.61934768024798
Larkana,2025-01-14,120.49031049148176
Lahore,2025-01-15,234.54951989369252
Karachi,2025-01-15,47.34055038578224
Islamabad,2025-01-15,79.31488748583541
Faisalabad,2025-01-15,264.4726344250068
Rawalpindi,2025-01-15,82.18175860092207
Multan,2025-01-15,178.75919882951854
Peshawar,2025-01-15,44.666701700298475
Gujranwala,2025-01-15,167.92858841456663
Quetta,2025-01-15,19.522427628505188
Sialkot,2025-01-15,164.256085185643
Hyderabad,2025-01-15,49.56397536732941
Bahawalpur,2025-01-15,122.89911562306541
Sargodha,2025-01-15,177.4059140958483
Sukkur,2025-01-15,91.09150142934237
Larkana,2025-01-15,103.1114715241854
Lahore,2025-01-16,192.32677080556942
Karachi,2025-01-16,52.642636899208775
Islamabad,2025-01-16,65.37311318188246
Faisalabad,2025-01-16,223.29007374712376
Rawalpindi,2025-01-16,68.75672907215501
Multan,2025-01-16,136.11892188589894
Peshawar,2025-01-16,52.44280247100145
Gujranwala,2025-01-16,151.55390764962448
Quetta,2025-01-16,15.910258918767857
Sialkot,2025-01-16,147.33921448098562
Hyderabad,2025-01-16,61.84577032031549
Bahawalpur,2025-01-16,126.09625652110843
Sargodha,2025-01-16,173.34418150835327
Sukkur,2025-01-16,75.58132071041848
Larkana,2025-01-16,91.92356028658
Lahore,2025-01-17,140.7221368947667
Karachi,2025-01-17,34.171526582719245
Islamabad,2025-01-17,59.382543002732625
Faisalabad,2025-01-17,173.6449501794806
Rawalpindi,2025-01-17,61.141994742607466
Multan,2025-01-17,159.24927500454862
Peshawar,2025-01-17,50.9878920566346
Gujranwala,2025-01-17,105.89332918164514
Quetta,2025-01-17,16.60540878747035
Sialkot,2025-01-17,109.83122640270904
Hyderabad,2025-01-17,39.88736970972403
Bahawalpur,2025-01-17,124.39008037705771
Sargodha,2025-01-17,129.00193074824335
Sukkur,2025-01-17,57.9130162586767
Larkana,2025-01-17,57.88495367027669
Lahore,2025-01-18,187.54664082711642
Karachi,2025-01-18,42.1409361935824
Islamabad,2025-01-18,63.843266997616546
Faisalabad,2025-01-18,180.73976257518063
Rawalpindi,2025-01-18,66.9640167033123
Multan,2025-01-18,147.60666706652574
Peshawar,2025-01-18,37.06417099902381
Gujranwala,2025-01-18,143.0800341742487
Quetta,2025-01-18,28.620993575145803
Sialkot,2025-01-18,153.104136755053
Hyderabad,2025-01-18,48.28515794812982
Bahawalpur,2025-01-18,127.28838387177441
Sargodha,2025-01-18,153.46086281313654
Sukkur,2025-01-18,73.070355587277
Larkana,2025-01-18,74.03424033254599
Lahore,2025-01-19,188.61061517164228
Karachi,2025-01-19,48.724714553681174
Islamabad,2025-01-19,54.11409905698943
Faisalabad,2025-01-19,220.22908788917798
Rawalpindi,2025-01-19,57.30893248658756
Multan,2025-01-19,129.8222442432287
Peshawar,2025-01-19,38.063924034936754
Gujranwala,2025-01-19,144.7631912855207
Quetta,2025-01-19,29.673438449690526
Sialkot,2025-01-19,141.39391181586174
Hyderabad,2025-01-19,52.487538547086544
Bahawalpur,2025-01-19,112.96312823962381
Sargodha,2025-01-19,163.6815763725817
Sukkur,2025-01-19,72.60082482885404
Larkana,2025-01-19,66.74769600642733
Lahore,2025-01-20,118.83871066316699
Karachi,2025-01-20,55.178053032661346
Islamabad,2025-01-20,44.65238133324554
Faisalabad,2025-01-20,147.89882494771797
Rawalpindi,2025-01-20,45.470644915068426
Multan,2025-01-20,77.98024756664647
Peshawar,2025-01-20,33.11182647329029
Gujranwala,2025-01-20,81.62245261127796
Quetta,2025-01-20,43.27013389738882
Sialkot,2025-01-20,82.12286707499008
Hyderabad,2025-01-20,57.894580238884245
Bahawalpur,2025-01-20,97.22608317629837
Sargodha,2025-01-20,96.62461484678606
Sukkur,2025-01-20,67.2311852915161
Larkana,2025-01-20,68.02114782544777
Lahore,2025-01-21,94.19669542002626
Karachi,2025-01-21,44.61404136722427
Islamabad,2025-01-21,46.84367068883893
Faisalabad,2025-01-21,149.90177222583813
Rawalpindi,2025-01-21,48.15568893039337
Multan,2025-01-21,98.14638647588094
Peshawar,2025-01-21,32.07822724486202
Gujranwala,2025-01-21,69.02601351948364
Quetta,2025-01-21,30.5927561597706
Sialkot,2025-01-21,78.76492344092314
Hyderabad,2025-01-21,62.47000840042607
Bahawalpur,2025-01-21,82.66806996634966
Sargodha,2025-01-21,99.54179863666273
Sukkur,2025-01-21,66.49742308810947
Larkana,2025-01-21,77.47527677100635
Lahore,2025-01-22,102.19454744930042
Karachi,2025-01-22,24.49372825930906
Islamabad,2025-01-22,46.73438707855419
Faisalabad,2025-01-22,116.0534998016024
Rawalpindi,2025-01-22,47.78536089324993
Multan,2025-01-22,75.43451024166684
Peshawar,2025-01-22,25.92619566070079
Gujranwala,2025-01-22,77.5115609030763
Quetta,2025-01-22,27.85382732125088
Sialkot,2025-01-22,90.24691284148463
Hyderabad,2025-01-22,55.14686946427385
Bahawalpur,2025-01-22,82.65065951173942
Sargodha,2025-01-22,81.62489932584599
Sukkur,2025-01-22,73.21035946597375
Larkana,2025-01-22,71.40491882177471
Lahore,2025-01-23,81.1947307261496
Karachi,2025-01-23,29.664866093485156
Islamabad,2025-01-23,38.02582563811582
Faisalabad,2025-01-23,77.28693500570654
Rawalpindi,2025-01-23,38.78498680017558
Multan,2025-01-23,102.45856226024219
Peshawar,2025-01-23,18.61495973846476
Gujranwala,2025-01-23,67.6050445151858
Quetta,2025-01-23,15.873867308735907
Sialkot,2025-01-23,81.19785147891285
Hyderabad,2025-01-23,33.54091134410673
Bahawalpur,2025-01-23,90.52372510440816
Sargodha,2025-01-23,56.41028366927714
Sukkur,2025-01-23,48.122660703899655
Larkana,2025-01-23,49.87680940635303
Lahore,2025-01-24,55.24458110346294
Karachi,2025-01-24,19.1563582774279
Islamabad,2025-01-24,30.629765899282994
Faisalabad,2025-01-24,56.317916620794406
Rawalpindi,2025-01-24,31.208155305560318
Multan,2025-01-24,112.85035230555535
Peshawar,2025-01-24,20.2961939199664
Gujranwala,2025-01-24,48.54914448431017
