city,date,temp_c,wind_ms,precip_mm
Lahore,2020-01-01,8.317206107658308,1.3032557389659296,0.006202374930463211
Karachi,2020-01-01,14.89643637134185,8.140854936070996,0.0021457671550706436
Islamabad,2020-01-01,8.866238782208256,1.1674261484810584,0.17360704685290035
Faisalabad,2020-01-01,8.176245129289782,1.5983143945471723,0.027275521547614978
Rawalpindi,2020-01-01,9.156158909317867,1.1454897503679167,0.1870967853325494
Multan,2020-01-01,9.152192772324668,2.563254856175382,0.004196729857146375
Peshawar,2020-01-01,10.771460621838742,1.439165547377652,0.21331211144892204
Gujranwala,2020-01-01,9.398329855832515,1.3881293878383651,0.0033334420459705484
Quetta,2020-01-01,3.2478177636425016,2.309968278235494,1.2468613957364163
Sialkot,2020-01-01,9.267070156484749,1.0827641519938211,0.002162547137489319
Hyderabad,2020-01-01,12.0711396968577,5.836286604450972,0.0021457671550706436
Bahawalpur,2020-01-01,9.843004689900795,2.9987686655612262,0.0021496544145125163
Sargodha,2020-01-01,9.056410411939567,0.4867567831800476,0.07675277241209233
Sukkur,2020-01-01,11.477098541791406,3.7036709059363955,0.0021457671550706436
Larkana,2020-01-01,11.903514397859396,2.7923677653800856,0.0025102926808530436
Lahore,2020-01-02,11.179796312640292,1.8065129938362299,8.80110529555642E-4
Karachi,2020-01-02,15.047787339053798,6.507270978195532,8.761881531427207E-4
Islamabad,2020-01-02,9.263734471535827,1.5927594236638336,0.07658530070899028
Faisalabad,2020-01-02,10.468792813635616,1.424837331824149,8.778735191578007E-4
Rawalpindi,2020-01-02,9.670118935629318,1.3848757736165918,0.026936827540023564
Multan,2020-01-02,11.215607162283732,2.547833925037981,0.00400862616609142
Peshawar,2020-01-02,9.816120752511381,2.3834448190384854,1.0383366258212692
Gujranwala,2020-01-02,11.445804034991397,1.7329677822956084,8.762457792897805E-4
Quetta,2020-01-02,2.898532225840256,1.630438202654552,8.743844074384967
Sialkot,2020-01-02,10.72663535687326,1.4905817121589433,0.0017748686054324678
Hyderabad,2020-01-02,12.988877066537327,5.406813774860876,8.761881531427207E-4
Bahawalpur,2020-01-02,12.069404361959982,3.1121290953852783,0.0010706797114265751
Sargodha,2020-01-02,10.37430447803905,0.9306078685277268,8.793308380148819E-4
Sukkur,2020-01-02,13.0400374351874,3.118439790947834,8.761881531427207E-4
Larkana,2020-01-02,12.723095510127962,2.476640758654106,8.764557781997435E-4
Lahore,2020-01-03,11.978742956153098,1.5891140386564242,0.0017046927496267017
Karachi,2020-01-03,17.57863190294961,2.159762235693495,0.0017046927496267017
Islamabad,2020-01-03,8.30972235755479,1.7601472938739093,1.6553635334603682
Faisalabad,2020-01-03,11.60800463822767,1.3112297815199299,0.005462174996065417
Rawalpindi,2020-01-03,8.65807963999464,1.6522205977909639,1.1320921885122361
Multan,2020-01-03,12.631538653628695,0.3292624525557866,0.0017046927496267017
Peshawar,2020-01-03,9.728622462323983,1.3790638118712737,0.054350001520155254
Gujranwala,2020-01-03,11.722839631705483,1.455102430242712,0.0017046927496267017
Quetta,2020-01-03,4.9442402685713205,0.9490057289111334,1.8900428769169073
Sialkot,2020-01-03,11.273760698681883,1.0156711676876276,0.0020180245321569676
Hyderabad,2020-01-03,14.71637014519257,2.978571503261119,0.0017046927496267017
Bahawalpur,2020-01-03,13.211898376240356,0.783366895016399,0.0017046927496267017
Sargodha,2020-01-03,11.353740655584204,0.7947743704301177,0.001736342003739267
Sukkur,2020-01-03,13.976374520996217,0.1893724664086604,0.0017046927496267017
Larkana,2020-01-03,14.033372610668096,0.3076662230196027,0.0017046927496267017
Lahore,2020-01-04,11.334759179387504,0.23479891041560075,0.24937319981236175
Karachi,2020-01-04,18.860747681015653,1.0519782721378956,0.002699048351208102
