city,date,temp_c,wind_ms,precip_mm
Lahore,2021-01-01,10.112945134518782,1.3307640577234583,0.0
Karachi,2021-01-01,15.68836895639447,2.9275224996633478,0.0
Islamabad,2021-01-01,7.6264698035020615,1.2885947999174103,0.0
Faisalabad,2021-01-01,10.366407041122898,1.3129692587184199,0.0
Rawalpindi,2021-01-01,7.880700426605301,1.0613292556165066,0.0
Multan,2021-01-01,11.712419183941165,1.428353399352151,0.0
Peshawar,2021-01-01,8.23611545645008,1.8259814791134483,0.0
Gujranwala,2021-01-01,9.593827762454225,1.4154694128736596,0.0
Quetta,2021-01-01,3.0960611943810363,0.4035188664078771,0.0
Sialkot,2021-01-01,9.299919282527412,1.4221373268553499,0.0
Hyderabad,2021-01-01,13.964482836304796,3.8529225337395125,0.0
Bahawalpur,2021-01-01,12.25246064035963,1.3648669124452855,0.0
Sargodha,2021-01-01,10.21305005937694,1.1931190320527614,0.0
Sukkur,2021-01-01,13.264474355260916,2.2565243765535983,0.0
Larkana,2021-01-01,12.904090934433725,2.1891511071271292,0.0
Lahore,2021-01-02,11.594544100531891,1.533818477370202,3.5444210679141865
Karachi,2021-01-02,15.987041528470343,2.541294064241225,0.0
Islamabad,2021-01-02,8.660775369557086,1.5119994244440815,0.07578878081994615
Faisalabad,2021-01-02,11.439691937980001,2.0232088506133112,0.2846581548102676
Rawalpindi,2021-01-02,8.988034915001947,1.480788531200127,0.1408943314441344
Multan,2021-01-02,12.028364612286111,2.848889037886714,0.0
Peshawar,2021-01-02,8.960813131640407,1.5693050393497396,0.0
Gujranwala,2021-01-02,11.947731970245059,1.5769862702162583,1.0971644982729196
Quetta,2021-01-02,3.4648241218399676,0.27493418879510606,0.0
Sialkot,2021-01-02,12.020400891693157,1.3874429106725783,1.259610603269023
Hyderabad,2021-01-02,14.221334285593855,3.9152113847250565,0.0
Bahawalpur,2021-01-02,12.989527597816618,3.213869762248563,7.774518883746603E-6
Sargodha,2021-01-02,11.254165698263364,1.021288189943134,0.28712825582524076
Sukkur,2021-01-02,13.610586173327079,2.673339746748856,0.0
Larkana,2021-01-02,13.356323600345945,1.7089714855504328,0.0
Lahore,2021-01-03,14.613460499582914,2.3988826467660433,6.468707134447076
Karachi,2021-01-03,15.973320537045652,1.6963503119408343,8.583068797918258E-4
Islamabad,2021-01-03,10.507771657566138,2.4834265089760468,6.4427333463141645
Faisalabad,2021-01-03,15.109579551991999,2.0686571620534315,0.19094978775598836
Rawalpindi,2021-01-03,11.25779647608266,2.394675307983885,3.921913306420083
Multan,2021-01-03,13.899757382561859,2.583868992701144,0.00851161819374528
Peshawar,2021-01-03,11.011529100441635,0.8253492500964116,1.052646514325451
Gujranwala,2021-01-03,14.408091418829429,3.0491196539050986,4.811438779805982
Quetta,2021-01-03,3.1294452596945916,0.28999312032548696,8.583068797918258E-4
Sialkot,2021-01-03,13.915142110777879,3.0672252690561908,17.08024158550905
Hyderabad,2021-01-03,14.255596128060006,3.262460088540149,8.583068797918258E-4
Bahawalpur,2021-01-03,13.878851852307264,2.3411555756291973,8.973871903639412E-4
Sargodha,2021-01-03,14.66899780002791,2.4908664157957294,0.8057559149545099
Sukkur,2021-01-03,13.808710953208163,1.8260491061767288,8.583068797918258E-4
Larkana,2021-01-03,14.19502224570465,0.7164820005352257,8.583068797918258E-4
Lahore,2021-01-04,15.893071303779891,2.5117802844484016,12.207555553130595
Karachi,2021-01-04,16.728954484532323,2.45860310687159,8.52346317969932E-4
Islamabad,2021-01-04,11.088265536158303,1.4088177144859912,2.121976427253378
Faisalabad,2021-01-04,15.366681783047056,2.1312660031925836,3.769736526118369
Rawalpindi,2021-01-04,11.747539274179019,1.3356561487475136,2.1796809313024235
Multan,2021-01-04,14.465465437594332,3.7409522409187885,2.693028719836315
Peshawar,2021-01-04,10.309797982677026,1.9655077659734337,3.3473822775335496
Gujranwala,2021-01-04,15.1683378319388,2.5690180592669543,9.645233949819561
Quetta,2021-01-04,3.576630460580759,0.5326173314451773,8.52346317969932E-4
Sialkot,2021-01-04,14.680370917023197,2.5377819995167084,14.079110759956102
Hyderabad,2021-01-04,15.687999598622923,3.57195882503128,8.52346317969932E-4
Bahawalpur,2021-01-04,15.002402749933538,3.324384751809483,0.27102266390672286
Sargodha,2021-01-04,14.445549231299708,2.5916534416861867,2.589662512208745
Sukkur,2021-01-04,15.433719353001777,2.967582354007393,8.52346317969932E-4
Larkana,2021-01-04,14.9614226942021,2.1579535482152803,8.52346317969932E-4
Lahore,2021-01-05,14.67339166849456,1.5468159145817675,53.96208580680715
Karachi,2021-01-05,17.5001704859111,1.8734836379035849,8.52346317969932E-4
Islamabad,2021-01-05,10.3548243850218,1.6729500397965578,22.780513293409363
Faisalabad,2021-01-05,14.542792127361508,0.9073996514335207,4.569343467671322
Rawalpindi,2021-01-05,11.08664872332946,1.639836176221897,24.464453873085127
Multan,2021-01-05,13.799427079833606,2.7303930785885253,1.0333966801667878
Peshawar,2021-01-05,10.163472074904178,0.344917358854688,1.0599060947596382
Gujranwala,2021-01-05,13.958304881732033,2.515100047069758,62.54855228389869
Quetta,2021-01-05,1.8997043764935029,1.3826420594175182,8.52346317969932E-4
Sialkot,2021-01-05,13.7594447752179,2.967771883245539,69.12067983925522
Hyderabad,2021-01-05,15.735635909990378,2.1262049406666286,8.52346317969932E-4
Bahawalpur,2021-01-05,14.556350126286532,2.7763195305341797,0.20346097215061212
Sargodha,2021-01-05,13.514008831838623,2.140090546926066,5.609786687322544
Sukkur,2021-01-05,15.326524238132095,1.0846613804153105,8.52346317969932E-4
Larkana,2021-01-05,14.96447037037899,0.8871358678914326,8.52346317969932E-4
Lahore,2021-01-06,14.264106684743354,1.183428911998941,0.40372024395617034
Karachi,2021-01-06,17.39918287133662,1.3023369481172224,8.583068833445395E-4
Islamabad,2021-01-06,10.03513451009843,1.2233899477402626,3.609858265116828
Faisalabad,2021-01-06,13.184009429155822,1.8284206733669024,0.27025508872701987
Rawalpindi,2021-01-06,10.704555288089296,1.20161399897961,3.063120692254428
Multan,2021-01-06,12.690096088080907,1.6275099284610421,0.0023370807692172156
Peshawar,2021-01-06,9.136781058046154,1.0069338040935543,8.583068833445395E-4
Gujranwala,2021-01-06,13.973499826350803,0.652526193249168,1.53699545486731
Quetta,2021-01-06,1.2854378231891133,1.1872130998902939,8.583068833445395E-4
Sialkot,2021-01-06,13.918126910980561,0.6288462291746711,2.452568731416991
Hyderabad,2021-01-06,16.524455303907814,1.4851750050648718,8.583068833445395E-4
Bahawalpur,2021-01-06,12.925710355925617,1.4966304079146089,0.016263862245077403
Sargodha,2021-01-06,12.612938546690884,1.2264343758864797,0.20275557102912822
Sukkur,2021-01-06,15.660747364393217,0.6336739189784806,8.583068833445395E-4
Larkana,2021-01-06,15.316075485929332,0.5133619355244109,8.583068833445395E-4
Lahore,2021-01-07,13.73424728386965,1.439036751875689,0.16374062385237173
Karachi,2021-01-07,17.432563438356965,2.7647176784460497,0.0
Islamabad,2021-01-07,10.408395185648146,0.9591526735529997,1.3712301358656231
Faisalabad,2021-01-07,12.631630659041207,0.8457602029633565,0.00274733116915826
Rawalpindi,2021-01-07,11.021295125886525,0.9390711201635816,0.551937072566637
Multan,2021-01-07,12.884318675147313,0.3010483945715866,0.0
Peshawar,2021-01-07,10.375196812939635,1.4510350001345722,0.011301860707007061
Gujranwala,2021-01-07,13.824679639764895,1.3273884156269526,0.2819569100113481
Quetta,2021-01-07,-2.147799359948351,1.8815358238217308,0.0
Sialkot,2021-01-07,13.816779131565738,1.176139987665404,0.19198349815122026
Hyderabad,2021-01-07,15.293979411034911,3.1064713301472135,0.0
Bahawalpur,2021-01-07,13.033313541726727,0.11482147786776013,0.0
Sargodha,2021-01-07,12.34517190608534,0.8902655637638529,0.0
Sukkur,2021-01-07,14.278082675123699,1.1814843972042017,0.0
Larkana,2021-01-07,13.983331979208572,1.243722536403294,0.0
Lahore,2021-01-08,12.398931409692864,1.1983817267054393,0.015630121544925348
Karachi,2021-01-08,16.1336839204194,3.6616923113724185,8.583068797918258E-4
Islamabad,2021-01-08,8.486171992861898,1.5668931475415802,2.3697060660461364
Faisalabad,2021-01-08,12.236645356451504,0.9647688397615547,0.0028545573556591464
Rawalpindi,2021-01-08,9.257535713292327,1.4318976712861795,1.4774929842475086
Multan,2021-01-08,12.631436467777917,1.0295186382321595,0.015864599388870172
Peshawar,2021-01-08,9.291793408869921,1.6461058165437117,0.04749775647093044
