city,date,temp_c,wind_ms,precip_mm
Bahawalpur,2022-08-04,32.362919827417045,0.9315978240457227,0.13352059658725052
Sargodha,2022-08-04,31.318458139352344,1.1276463730829023,0.3958518831872735
Sukkur,2022-08-04,32.839409254438124,1.0352405149445738,0.04080744537316281
Larkana,2022-08-04,32.609299924922254,1.1062885754117335,0.39294711237053526
Lahore,2022-08-05,27.269885290142497,1.373543552756769,14.158295604212976
Karachi,2022-08-05,28.70398887599123,3.704695966015343,0.2123222286871039
Islamabad,2022-08-05,26.960138501007577,0.8609668727773793,1.9667108585423851
Faisalabad,2022-08-05,29.11940296774901,2.174932748830672,1.3201443009427132
Rawalpindi,2022-08-05,27.66572315814767,1.3297890571126953,1.1863358639098478
Multan,2022-08-05,31.62810869712206,1.4362693064844068,0.4950646854154847
Peshawar,2022-08-05,30.337487993193292,1.0298901983491848,2.499739201714141
Gujranwala,2022-08-05,27.1043922221063,1.4174111082849905,11.310223007106577
Quetta,2022-08-05,24.24283503726349,0.5381670816989189,0.7215545750080885
Sialkot,2022-08-05,26.675988860737164,1.2248436724523186,8.79898256867177
Hyderabad,2022-08-05,30.06337564745246,3.027471273346563,3.4571661647202787
Bahawalpur,2022-08-05,30.881518847320706,1.2932966604393792,2.4573945440938205
Sargodha,2022-08-05,29.806903330154967,2.163949748844044,0.7883098007531939
Sukkur,2022-08-05,33.02033061522485,1.1796690443402589,0.07411667964428809
Larkana,2022-08-05,32.64652592352962,1.1449371977160727,0.005696704296196089
Lahore,2022-08-06,28.57861518476045,1.201374286669458,5.9637562866885165
Karachi,2022-08-06,28.133390408470575,4.189048588653734,0.5675240921605654
Islamabad,2022-08-06,27.085519622183142,0.640533807714332,0.6892994357886882
Faisalabad,2022-08-06,29.43643282211025,1.4290408843002493,3.382153285455916
Rawalpindi,2022-08-06,27.857031518257088,0.959630273403814,0.5718260651643503
Multan,2022-08-06,30.022159739452263,0.7875088659798377,2.735483013441383
Peshawar,2022-08-06,29.90420095576752,1.1929548630564963,1.4265055101612738
Gujranwala,2022-08-06,28.59856432932054,1.3084783339291124,1.4644780313861947
Quetta,2022-08-06,23.799253953556843,0.6937997083362815,0.581216533905214
Sialkot,2022-08-06,28.26881776369828,0.8716148702124007,0.5581160216712808
Hyderabad,2022-08-06,28.807672389211632,1.3747616721738631,5.94425926209189
Bahawalpur,2022-08-06,29.531486553686307,1.1047028304470208,2.5533589915242487
Sargodha,2022-08-06,29.886174331886252,1.395438841833982,0.12341031364920511
Sukkur,2022-08-06,31.0472489180151,1.3193342410389923,0.819216875560182
Larkana,2022-08-06,31.300598572925253,0.4788845472302582,2.39662090543389
Lahore,2022-08-07,29.448263045016688,1.5695021830208458,1.6949142872337435
Karachi,2022-08-07,28.920604588029562,3.4768466986452116,0.9444847883486974
Islamabad,2022-08-07,27.849003663684414,0.6236763087781592,3.1294299661370704
Faisalabad,2022-08-07,30.601735850553553,1.5395378268607964,1.3472400948076786
Rawalpindi,2022-08-07,28.67905344101206,0.9924447294542551,2.1587349859406078
Multan,2022-08-07,31.51400972497362,1.3374612244947095,0.5520767476297826
Peshawar,2022-08-07,31.09199223601138,1.4033799701432224,0.6685651704235901
Gujranwala,2022-08-07,29.643628989516912,1.4891513954941675,1.6647310299300944
Quetta,2022-08-07,24.93857688853302,0.29062249909654964,0.09336484730283778
Sialkot,2022-08-07,29.16606661904035,1.0782449405760057,2.3770786203539775
Hyderabad,2022-08-07,30.70506095185891,0.8027652660531375,0.294081455135245
Bahawalpur,2022-08-07,31.040105333358838,1.3050971919697993,0.8995651073522996
Sargodha,2022-08-07,30.89612883143468,1.2570476794415837,0.6621164073428101
Sukkur,2022-08-07,32.92276328608392,1.1796399164954932,0.006957198946054906
Larkana,2022-08-07,32.53427630611611,1.231197289540883,0.005775923334204106
Lahore,2022-08-08,30.082356844585092,1.2633356514324539,0.09252725387308282
Karachi,2022-08-08,29.64363178950481,3.058000781051306,0.016930071027597526
Islamabad,2022-08-08,27.819121255245363,0.33679261225421536,1.9793028276659514
Faisalabad,2022-08-08,30.949159656012455,1.755279816295158,0.4449208477096732
Rawalpindi,2022-08-08,28.591769367469794,0.6612979693794245,1.7687785405051681
Multan,2022-08-08,31.91150275783633,1.6420089624272034,0.2382218818020986
